Call ID,Received DtTm,Neighborhood District,Lat,Lon,Call Type
9718,2023-01-15 00:30:04,Outer Mission,37.7281772889402,-122.43345670816,Medical Incident
9709,2023-01-15 00:31:08,Inner Richmond,37.7799623898106,-122.466288408431,Structure Fire
9692,2023-01-15 00:33:54,Outer Mission,37.709579867287,-122.464851258881,Medical Incident
9716,2023-01-15 00:34:16,West of Twin Peaks,37.7468268198997,-122.474887301003,Medical Incident
9695,2023-01-15 00:37:07,Hayes Valley,37.7729091225192,-122.422186439998,Medical Incident
9712,2023-01-15 00:37:14,Tenderloin,37.7874020700273,-122.411538882795,Medical Incident
9706,2023-01-15 00:41:00,Nob Hill,37.7908072518613,-122.411643005339,Medical Incident
9700,2023-01-15 00:42:36,Outer Richmond,37.7713424988011,-122.511053754552,Structure Fire
9707,2023-01-15 00:44:50,Presidio Heights,37.7867794977083,-122.450948438002,Assist Police
9714,2023-01-15 00:45:45,Financial District/South Beach,37.7913265326409,-122.399572031136,Alarms
9702,2023-01-15 00:46:12,Bayview Hunters Point,37.7309011761712,-122.380149049067,Traffic Collision
9699,2023-01-15 00:48:30,Mission,37.7505461689345,-122.420751434951,Medical Incident
9711,2023-01-15 00:49:01,Hayes Valley,37.7761587640112,-122.421148424067,Alarms
9717,2023-01-15 00:53:01,Hayes Valley,37.7761916214672,-122.422766863019,Alarms
9691,2023-01-15 00:56:01,West of Twin Peaks,37.7224765948902,-122.466165999611,Medical Incident
9710,2023-01-15 00:58:38,Tenderloin,37.7826266328595,-122.41915582123,Medical Incident
9731,2023-01-15 01:00:45,Lakeshore,37.7297644793355,-122.506576531064,Medical Incident
9724,2023-01-15 01:04:26,North Beach,37.8081576930541,-122.412496867032,Medical Incident
9737,2023-01-15 01:07:07,Pacific Heights,37.7871124551408,-122.440249955385,Medical Incident
9730,2023-01-15 01:07:51,Excelsior,37.7290310292149,-122.418931444009,Alarms
9734,2023-01-15 01:09:28,Lone Mountain/USF,37.7826460260755,-122.443580987451,Medical Incident
9728,2023-01-15 01:09:54,Bayview Hunters Point,37.7310897557507,-122.389268390192,Medical Incident
9736,2023-01-15 01:10:21,Mission,37.7526285917569,-122.41189982284,Medical Incident
9720,2023-01-15 01:11:25,Sunset/Parkside,37.7420556772933,-122.498189525757,Medical Incident
9727,2023-01-15 01:14:06,Tenderloin,37.7843907940022,-122.412757052976,Medical Incident
9738,2023-01-15 01:16:39,Tenderloin,37.7832143109759,-122.410764828365,Vehicle Fire
9729,2023-01-15 01:16:51,Tenderloin,37.784181762981,-122.414404220696,Medical Incident
9739,2023-01-15 01:20:34,Hayes Valley,37.7787978872845,-122.422520702169,Alarms
9744,2023-01-15 01:20:38,South of Market,37.7812876870909,-122.411318055371,Medical Incident
9722,2023-01-15 01:25:10,North Beach,37.7979466732983,-122.406460643507,Medical Incident
9732,2023-01-15 01:27:22,Excelsior,37.7164595472961,-122.441019560156,Medical Incident
9742,2023-01-15 01:30:09,Financial District/South Beach,37.7933796204253,-122.398184018556,Alarms
9743,2023-01-15 01:33:13,South of Market,37.7807144867659,-122.408483722327,Alarms
9733,2023-01-15 01:35:46,Inner Sunset,37.7642701241012,-122.455017643867,Medical Incident
9735,2023-01-15 01:41:47,Inner Sunset,37.7592626627211,-122.463439272342,Structure Fire
9740,2023-01-15 01:41:58,Western Addition,37.7781746893869,-122.431600604901,Medical Incident
9719,2023-01-15 01:44:59,Japantown,37.7847979838284,-122.439663867351,Medical Incident
9726,2023-01-15 01:45:33,Lone Mountain/USF,37.777253917962,-122.458580630046,Medical Incident
9725,2023-01-15 01:49:52,South of Market,37.7781634278768,-122.41108692372,Medical Incident
9741,2023-01-15 01:56:16,Bernal Heights,37.7440376332296,-122.420893660653,Medical Incident
9723,2023-01-15 01:57:45,Tenderloin,37.7759118668868,-122.418463578381,Medical Incident
9721,2023-01-15 01:57:54,Castro/Upper Market,37.7659837505885,-122.432151907364,Structure Fire
9749,2023-01-15 02:03:24,Outer Richmond,37.7757944467528,-122.496792716917,Medical Incident
9750,2023-01-15 02:06:38,Treasure Island,37.8266042052086,-122.374685426441,Medical Incident
9752,2023-01-15 02:07:55,Western Addition,37.7831990201184,-122.437672374097,Medical Incident
9755,2023-01-15 02:21:40,Outer Mission,37.7096061746136,-122.459869387331,Medical Incident
9745,2023-01-15 02:24:16,South of Market,37.7850811742657,-122.406497767804,Medical Incident
9756,2023-01-15 02:27:29,Western Addition,37.7804962596145,-122.432140390824,Medical Incident
9753,2023-01-15 02:29:19,Mission,37.7643732096664,-122.417478491468,Medical Incident
9746,2023-01-15 02:37:58,Castro/Upper Market,37.7672219301813,-122.437298991661,Medical Incident
9758,2023-01-15 02:41:14,Financial District/South Beach,37.7876418476067,-122.403430803415,Alarms
9757,2023-01-15 02:42:59,Tenderloin,37.7842993825154,-122.410141319852,Structure Fire
9747,2023-01-15 02:43:17,Mission,37.7519461846127,-122.409921423743,Medical Incident
9748,2023-01-15 02:46:27,Chinatown,37.7983830790911,-122.407521730924,Alarms
9754,2023-01-15 02:46:43,Western Addition,37.7784062692246,-122.429797126618,Structure Fire
9760,2023-01-15 02:51:17,Visitacion Valley,37.7109997163566,-122.420513243661,Medical Incident
9759,2023-01-15 02:54:53,Western Addition,37.7829763286601,-122.441111760659,Medical Incident
9751,2023-01-15 02:58:32,Mission,37.7618358554116,-122.41935926846,Medical Incident
9781,2023-01-15 03:02:14,Mission,37.7516340290659,-122.415162275868,Medical Incident
9775,2023-01-15 03:03:28,Mission,37.750239237954,-122.41160055878,Traffic Collision
9762,2023-01-15 03:04:22,Inner Richmond,37.776298721061,-122.464012148208,Medical Incident
9768,2023-01-15 03:06:28,South of Market,37.7749917496069,-122.413161109659,Medical Incident
9764,2023-01-15 03:12:54,Mission,37.7495035429453,-122.423822512976,Alarms
9767,2023-01-15 03:17:56,South of Market,37.7812234542945,-122.408928070797,Medical Incident
9766,2023-01-15 03:21:51,Potrero Hill,37.7539362163938,-122.401459657896,Structure Fire
9765,2023-01-15 03:29:01,Castro/Upper Market,37.7635007029742,-122.434209629009,Structure Fire
9774,2023-01-15 03:29:44,Financial District/South Beach,37.7912793098409,-122.403701987134,Medical Incident
9779,2023-01-15 03:29:54,Pacific Heights,37.7935066493689,-122.433922048128,Medical Incident
9770,2023-01-15 03:30:30,North Beach,37.8055721065651,-122.414433429446,Medical Incident
9773,2023-01-15 03:33:01,Lone Mountain/USF,37.7739353716878,-122.446091726028,Medical Incident
9780,2023-01-15 03:34:42,Castro/Upper Market,37.7582655405732,-122.442897529652,Medical Incident
9777,2023-01-15 03:36:35,Mission,37.7627436601147,-122.421747650463,Medical Incident
9778,2023-01-15 03:38:54,Mission,37.7625788323188,-122.421662478293,Medical Incident
9769,2023-01-15 03:39:15,Haight Ashbury,37.7717213027751,-122.437252069809,Traffic Collision
9763,2023-01-15 03:48:38,Outer Richmond,37.776553267268,-122.499453605944,Medical Incident
9771,2023-01-15 03:51:50,South of Market,37.7825535920508,-122.397385539895,Medical Incident
9772,2023-01-15 03:53:56,Chinatown,37.7942636257508,-122.406304988112,Medical Incident
9776,2023-01-15 03:54:55,Mission,37.7594297986956,-122.419198310755,Medical Incident
9761,2023-01-15 03:59:01,Outer Mission,37.7294469329804,-122.436631556381,Medical Incident
9784,2023-01-15 04:22:52,Bayview Hunters Point,37.7300897740667,-122.393353842402,Medical Incident
9783,2023-01-15 04:37:18,Mission,37.7481252844229,-122.420278831044,Medical Incident
9785,2023-01-15 04:42:37,South of Market,37.7823404680537,-122.40377191669,Medical Incident
9787,2023-01-15 04:44:53,Chinatown,37.7967201327164,-122.411735185833,Structure Fire
9786,2023-01-15 04:52:56,Excelsior,37.7127750167933,-122.442776900502,Structure Fire
9788,2023-01-15 04:56:04,Hayes Valley,37.7759935454975,-122.430387323181,Medical Incident
9782,2023-01-15 04:59:22,Treasure Island,37.8241920117735,-122.373821928989,Alarms
9798,2023-01-15 05:09:59,Sunset/Parkside,37.7556706107482,-122.507670205519,Medical Incident
9797,2023-01-15 05:10:38,Mission,37.7648681454287,-122.423612806769,Medical Incident
9799,2023-01-15 05:17:00,Outer Richmond,37.7767232880247,-122.476430525185,Alarms
9789,2023-01-15 05:24:54,South of Market,37.7755141534465,-122.406295964728,Medical Incident
9795,2023-01-15 05:39:16,Western Addition,37.780715573218,-122.430424414848,Medical Incident
9794,2023-01-15 05:46:03,Oceanview/Merced/Ingleside,37.7114225423407,-122.463030028642,Medical Incident
9792,2023-01-15 05:48:03,Visitacion Valley,37.7120880839367,-122.420865736689,Medical Incident
9791,2023-01-15 05:53:59,Inner Sunset,37.7497716914922,-122.471744852876,Structure Fire
9793,2023-01-15 05:56:13,Lakeshore,37.7155450528368,-122.473629919739,Alarms
9796,2023-01-15 05:59:10,West of Twin Peaks,37.7309389561436,-122.453833154503,Medical Incident
9790,2023-01-15 05:59:36,Noe Valley,37.7537192224027,-122.44140750664,Alarms
9806,2023-01-15 06:02:23,Mission Bay,37.7757198568858,-122.387651994804,Alarms
9805,2023-01-15 06:03:12,South of Market,37.7837849329145,-122.398930333419,Medical Incident
9808,2023-01-15 06:08:16,Financial District/South Beach,37.7941350872088,-122.39641990167,Citizen Assist / Service Call
9801,2023-01-15 06:15:48,Inner Sunset,37.7612402604408,-122.466184550356,Outside Fire
9811,2023-01-15 06:23:09,Excelsior,37.7210653413435,-122.435948975718,Medical Incident
9802,2023-01-15 06:31:24,Marina,37.7992109753413,-122.4333916159,Medical Incident
9809,2023-01-15 06:34:08,Haight Ashbury,37.7691652248423,-122.453536875377,Structure Fire
9812,2023-01-15 06:34:32,Mission,37.7554369366673,-122.41874757536,Medical Incident
9800,2023-01-15 06:37:33,Marina,37.8033341125308,-122.446079284998,Medical Incident
9803,2023-01-15 06:39:23,Tenderloin,37.78373004094,-122.413753670487,Medical Incident
9810,2023-01-15 06:53:19,Nob Hill,37.7910283417383,-122.420848621038,Medical Incident
9804,2023-01-15 06:54:01,South of Market,37.7777263414712,-122.409605982336,Alarms
9807,2023-01-15 06:59:29,Financial District/South Beach,37.7911273215916,-122.397428020134,Other
9815,2023-01-15 07:01:19,Financial District/South Beach,37.7874094148628,-122.407397325794,Medical Incident
9814,2023-01-15 07:05:45,Visitacion Valley,37.7122553983208,-122.417104410317,Medical Incident
9816,2023-01-15 07:07:11,West of Twin Peaks,37.7285024831726,-122.45244156958,Traffic Collision
9827,2023-01-15 07:21:33,Excelsior,37.7251219436775,-122.433504548598,Alarms
9824,2023-01-15 07:22:21,Nob Hill,37.7898833513674,-122.418012422783,Citizen Assist / Service Call
9825,2023-01-15 07:24:39,Financial District/South Beach,37.7912932514009,-122.398614610411,Medical Incident
9813,2023-01-15 07:30:07,Oceanview/Merced/Ingleside,37.7139875097179,-122.460811423157,Medical Incident
9820,2023-01-15 07:31:03,Mission,37.7682736543413,-122.419981513232,Medical Incident
9818,2023-01-15 07:34:32,Chinatown,37.7965510480789,-122.405283980519,Structure Fire
9817,2023-01-15 07:34:35,South of Market,37.7842056749338,-122.407612731809,Medical Incident
9828,2023-01-15 07:40:14,Mission,37.7716700767604,-122.414328770789,Electrical Hazard
9823,2023-01-15 07:42:48,Oceanview/Merced/Ingleside,37.7187831793994,-122.467975130907,Structure Fire
9821,2023-01-15 07:46:31,Lone Mountain/USF,37.7759633291151,-122.445636305306,Medical Incident
9822,2023-01-15 07:46:45,Financial District/South Beach,37.7903312930658,-122.405480762269,Medical Incident
9829,2023-01-15 07:48:48,,37.76818016066485,-122.42572031973882,Alarms
9826,2023-01-15 07:51:54,Mission,37.7531743146878,-122.416270507567,Medical Incident
9819,2023-01-15 07:53:51,Excelsior,37.7165258795892,-122.438300255754,Structure Fire
9849,2023-01-15 08:04:15,Pacific Heights,37.7894833564244,-122.429739105673,Alarms
9832,2023-01-15 08:09:14,Hayes Valley,37.7748226184309,-122.419842305148,Medical Incident
9841,2023-01-15 08:10:30,Inner Richmond,37.7844488888819,-122.472585865925,Medical Incident
9853,2023-01-15 08:12:22,Lone Mountain/USF,37.7794015761116,-122.447084405267,Medical Incident
9847,2023-01-15 08:14:21,Bayview Hunters Point,37.7319445303791,-122.389826221462,Medical Incident
9854,2023-01-15 08:16:20,North Beach,37.8069201392161,-122.407170160416,Medical Incident
9835,2023-01-15 08:17:48,Western Addition,37.7793545848851,-122.43359593823,Other
9833,2023-01-15 08:18:30,South of Market,37.7768587665468,-122.396905531975,Medical Incident
9842,2023-01-15 08:20:44,South of Market,37.7755325814084,-122.407486364653,Medical Incident
9839,2023-01-15 08:21:04,Noe Valley,37.745958407317,-122.430066826637,Medical Incident
9851,2023-01-15 08:31:23,Treasure Island,37.8199150114109,-122.374391411974,Medical Incident
9843,2023-01-15 08:35:06,Bernal Heights,37.7452107324328,-122.421105630995,Alarms
9846,2023-01-15 08:35:35,Presidio Heights,37.790550014445,-122.446093576645,Structure Fire
9834,2023-01-15 08:37:02,Outer Mission,37.7142556541203,-122.446779069037,Medical Incident
9844,2023-01-15 08:37:23,Financial District/South Beach,37.7835035083625,-122.39415051609,Medical Incident
9837,2023-01-15 08:38:04,Mission,37.7631695375953,-122.408796075221,Medical Incident
9831,2023-01-15 08:38:43,Visitacion Valley,37.7113973662251,-122.413960846029,Structure Fire
9848,2023-01-15 08:41:07,Bernal Heights,37.7481546893037,-122.40549909472,Medical Incident
9836,2023-01-15 08:44:20,Tenderloin,37.7866019512795,-122.419812186232,Structure Fire
9852,2023-01-15 08:46:31,Tenderloin,37.780906077687,-122.413401299155,Medical Incident
9830,2023-01-15 08:50:46,Bayview Hunters Point,37.730806609582,-122.375512968635,Structure Fire
9845,2023-01-15 08:52:46,Excelsior,37.7137455060028,-122.434889112474,Structure Fire
9850,2023-01-15 08:55:44,Mission,37.7522394549791,-122.418445272851,Medical Incident
9840,2023-01-15 08:56:03,Financial District/South Beach,37.7940064054138,-122.400720766753,Medical Incident
9838,2023-01-15 08:57:03,Lakeshore,37.7248900880592,-122.484628813938,Medical Incident
9879,2023-01-15 09:00:58,Oceanview/Merced/Ingleside,37.7188021317353,-122.465280431039,Alarms
9869,2023-01-15 09:02:56,Inner Richmond,37.780822030508,-122.468563870264,Medical Incident
9866,2023-01-15 09:05:05,Tenderloin,37.7829534931348,-122.413243748735,Medical Incident
9855,2023-01-15 09:07:52,Mission,37.7539240929444,-122.418055151685,Medical Incident
9882,2023-01-15 09:10:30,Bayview Hunters Point,37.7318574704956,-122.387166513569,Medical Incident
9859,2023-01-15 09:11:00,Mission,37.7627436601147,-122.421747650463,Medical Incident
9870,2023-01-15 09:12:45,Western Addition,37.7773402613279,-122.43815132146,Medical Incident
9872,2023-01-15 09:13:24,Outer Richmond,37.7798398321439,-122.490096577723,Medical Incident
9864,2023-01-15 09:14:22,South of Market,37.775420706711,-122.403404791479,Medical Incident
9861,2023-01-15 09:15:23,Nob Hill,37.788955611099,-122.417825829364,Structure Fire
9878,2023-01-15 09:20:27,North Beach,37.8081099934487,-122.409054997847,Medical Incident
9880,2023-01-15 09:23:20,Lone Mountain/USF,37.7741999233828,-122.443568815049,Traffic Collision
9871,2023-01-15 09:23:34,Presidio,37.7948389725422,-122.47388696119,Medical Incident
9865,2023-01-15 09:33:33,Tenderloin,37.782943523582,-122.419988441304,Medical Incident
9868,2023-01-15 09:36:55,Glen Park,37.737804983757,-122.426907272853,Structure Fire
9860,2023-01-15 09:39:16,Bayview Hunters Point,37.7089038267725,-122.394403065921,Medical Incident
9862,2023-01-15 09:39:59,Outer Mission,37.7218642111521,-122.442994070235,Structure Fire
9876,2023-01-15 09:41:30,Excelsior,37.7090027058415,-122.443781218389,Medical Incident
9858,2023-01-15 09:43:53,Mission,37.760350386044,-122.411328838203,Medical Incident
9857,2023-01-15 09:47:35,Outer Richmond,37.7721351097841,-122.511311019216,Alarms
9881,2023-01-15 09:48:18,Inner Richmond,37.78116026165,-122.461062828563,Medical Incident
9874,2023-01-15 09:50:00,Inner Richmond,37.7732879538728,-122.469631432178,Alarms
9873,2023-01-15 09:51:23,Tenderloin,37.7832143109759,-122.410764828365,Medical Incident
9867,2023-01-15 09:53:14,Nob Hill,37.7892825039082,-122.411912440084,Alarms
9863,2023-01-15 09:54:23,Treasure Island,37.8263703736705,-122.375421941102,Medical Incident
9877,2023-01-15 09:55:03,Tenderloin,37.7861172118379,-122.419854245692,Medical Incident
9856,2023-01-15 09:56:24,Tenderloin,37.7828941211751,-122.420817005362,Medical Incident
9875,2023-01-15 09:57:13,South of Market,37.7776242389287,-122.39998111124,Medical Incident
9914,2023-01-15 10:02:04,Marina,37.7981345815713,-122.427268975305,Medical Incident
9885,2023-01-15 10:04:45,Presidio Heights,37.7882208815731,-122.446270384367,Medical Incident
9904,2023-01-15 10:06:36,South of Market,37.7746534767072,-122.405118197249,Medical Incident
9886,2023-01-15 10:06:41,Excelsior,37.7266191011756,-122.432371371352,Medical Incident
9899,2023-01-15 10:08:14,Mission,37.7741251002903,-122.418810211803,Citizen Assist / Service Call
9908,2023-01-15 10:11:18,Bayview Hunters Point,37.7288155676841,-122.380327013416,Structure Fire
9902,2023-01-15 10:11:42,Oceanview/Merced/Ingleside,37.7161650725753,-122.466668366672,Structure Fire
9896,2023-01-15 10:13:16,Bayview Hunters Point,37.7198684752103,-122.390904801268,Medical Incident
9891,2023-01-15 10:14:04,Western Addition,37.7773095022254,-122.438391268776,Medical Incident
9890,2023-01-15 10:16:22,South of Market,37.7812876870909,-122.411318055371,Medical Incident
9894,2023-01-15 10:16:55,Financial District/South Beach,37.7951839313126,-122.398551121673,Medical Incident
